時間[s] 推定速度[km/h] 実速度[km/h]
455.0032 2.68133387489225 946.8
455.0154 2.68133387489225 946.8
455.0268 2.68133387489225 946.8
455.0387 2.68387563661871 943.2
455.0505 2.68387563661871 943.2
455.0626 2.68387563661871 943.2
455.0743 2.68387563661871 943.2
455.0865 2.65304331453319 943.2
455.098 2.65304331453319 943.2
455.1103 2.65304331453319 943.2
455.1219 2.65304331453319 943.2
455.1341 2.65304331453319 936
455.1455 2.65304331453319 936
455.1581 2.65304331453319 936
455.1702 2.65304331453319 936
455.1817 2.66321036143903 936
455.1937 2.66321036143903 936
455.2149 2.66321036143903 936
455.227 2.64265548004868 928.8
455.2388 2.64265548004868 928.8
455.2513 2.64265548004868 928.8
455.2633 2.64265548004868 928.8
455.2753 2.64265548004868 928.8
455.2874 2.64265548004868 928.8
455.299 2.64265548004868 928.8
455.311 2.64265548004868 928.8
455.3228 2.65028076522806 921.6
455.3347 2.65028076522806 921.6
455.3471 2.65028076522806 921.6
455.3584 2.65028076522806 921.6
455.3707 2.62972588383771 921.6
455.383 2.62972588383771 921.6
455.3959 2.62972588383771 921.6
455.4077 2.62972588383771 921.6
455.4197 2.63226764556417 914.4
455.4309 2.63226764556417 914.4
455.4432 2.63226764556417 914.4
455.4549 2.63226764556417 914.4
455.4672 2.59115788278348 914.4
455.4788 2.59115788278348 914.4
455.4909 2.59115788278348 914.4
455.5033 2.59115788278348 914.4
455.5149 2.5962414062364 914.4
455.5265 2.5962414062364 914.4
455.5388 2.5962414062364 914.4
455.5507 2.5962414062364 914.4
455.5631 2.57568652484605 914.4
455.575 2.57568652484605 914.4
455.5872 2.57568652484605 914.4
455.5988 2.57568652484605 914.4
455.611 2.57568652484605 914.4
455.6231 2.57568652484605 914.4
455.6364 2.57568652484605 914.4
455.6479 2.57568652484605 914.4
455.6597 2.58585357175189 914.4
455.6714 2.58585357175189 914.4
455.6837 2.58585357175189 914.4
455.6956 2.58585357175189 914.4
455.7161 2.55502124966637 907.2
455.729 2.55502124966637 907.2
455.741 2.55502124966637 907.2
455.7536 2.55502124966637 907.2
455.7654 2.55502124966637 907.2
455.7776 2.55502124966637 907.2
455.7892 2.55502124966637 907.2
455.8015 2.52927245103376 907.2
455.8141 2.52927245103376 907.2
455.8256 2.52927245103376 907.2
455.8371 2.52927245103376 907.2
455.849 2.52927245103376 907.2
455.8617 2.52927245103376 907.2
455.8737 2.52927245103376 907.2
455.886 2.52927245103376 907.2
455.8977 2.54198125966606 903.6
455.9099 2.54198125966606 903.6
455.9221 2.54198125966606 903.6
455.934 2.54198125966606 903.6
455.9457 2.51114893758054 903.6
455.9574 2.51114893758054 903.6
455.9696 2.51114893758054 903.6
455.981 2.51114893758054 903.6
455.9932 2.51877422275991 903.6
456.005 2.51877422275991 903.6
456.0164 2.51877422275991 903.6
456.0282 2.51877422275991 903.6
456.0403 2.51877422275991 903.6
456.0559 2.51877422275991 903.6
456.0676 2.51877422275991 903.6
456.0789 2.51877422275991 903.6
456.0915 2.4879419006744 903.6
456.1046 2.4879419006744 903.6
456.1164 2.4879419006744 903.6
456.1288 2.4879419006744 903.6
456.1413 2.49302542412731 903.6
456.1542 2.49302542412731 903.6
456.1667 2.49302542412731 903.6
456.1781 2.49302542412731 903.6
456.1908 2.47247054273697 903.6
456.2032 2.47247054273697 903.6
456.2229 2.47247054273697 903.6
456.2361 2.47247054273697 903.6
456.2481 2.47247054273697 903.6
456.2598 2.47247054273697 903.6
456.2719 2.47247054273697 903.6
456.2865 2.44672174410436 900
456.2981 2.44672174410436 900
456.315 2.44672174410436 900
456.3273 2.44672174410436 900
456.3394 2.44672174410436 900
456.3514 2.44672174410436 900
456.3625 2.44672174410436 900
456.375 2.4804689484375 900
456.3873 2.4804689484375 900
456.3983 2.4804689484375 900
456.411 2.4804689484375 900
456.4236 2.4804689484375 896.4
456.4357 2.4804689484375 896.4
456.4471 2.4804689484375 896.4
456.4585 2.4804689484375 896.4
456.4713 2.48525118195539 896.4
456.4832 2.48525118195539 896.4
456.4953 2.48525118195539 896.4
456.507 2.48525118195539 896.4
456.5235 2.47126145450126 885.6
456.5354 2.47126145450126 885.6
456.5471 2.47126145450126 885.6
456.5598 2.47126145450126 885.6
456.5717 2.46551432111408 885.6
456.5832 2.46551432111408 885.6
456.5952 2.46551432111408 885.6
456.6071 2.46551432111408 885.6
456.6197 2.47224210401678 882
456.6311 2.47224210401678 882
456.6429 2.47224210401678 882
456.6555 2.47224210401678 882
456.6679 2.44545498240035 882
456.6796 2.44545498240035 882
456.691 2.44545498240035 882
456.7037 2.44545498240035 882
456.7236 2.45779296267325 882
456.7361 2.45779296267325 882
456.7482 2.45779296267325 882
456.76 2.462300526376 882
456.7718 2.462300526376 882
456.7839 2.462300526376 882
456.7959 2.462300526376 882
456.8086 2.42590317878195 871.2
456.821 2.42590317878195 871.2
456.8324 2.42590317878195 871.2
456.8453 2.42590317878195 871.2
456.8575 2.44552379420496 871.2
456.8698 2.44552379420496 871.2
456.8815 2.44552379420496 871.2
456.897 2.44552379420496 871.2
456.9096 2.43229837830268 871.2
456.9218 2.43229837830268 871.2
456.9351 2.43229837830268 871.2
456.9468 2.43229837830268 871.2
456.9586 2.43891563629076 871.2
456.971 2.43891563629076 871.2
456.9836 2.43891563629076 871.2
456.9954 2.43891563629076 871.2
457.0085 2.39789305969034 864
457.0204 2.39789305969034 864
457.0327 2.39789305969034 864
457.0443 2.39789305969034 864
457.0565 2.40224351260878 864
457.0699 2.40224351260878 864
457.0814 2.40224351260878 864
457.093 2.40224351260878 864
457.1053 2.40966444032892 856.8
457.1169 2.40966444032892 856.8
457.1288 2.40966444032892 856.8
457.1402 2.40966444032892 856.8
457.1528 2.3909350887739 856.8
457.1644 2.3909350887739 856.8
457.1761 2.3909350887739 856.8
457.1875 2.3909350887739 856.8
457.1996 2.40030808278077 856.8
457.2114 2.40030808278077 856.8
457.2309 2.40030808278077 856.8
457.2427 2.38033821607313 856.8
457.2557 2.38033821607313 856.8
457.2683 2.38033821607313 856.8
457.28 2.38033821607313 856.8
457.2917 2.39209169250716 846
457.3041 2.39209169250716 846
457.3159 2.39209169250716 846
457.3275 2.39209169250716 846
457.3394 2.39275319250716 846
457.3514 2.39275319250716 846
457.3628 2.39275319250716 846
457.3747 2.39275319250716 846
457.3867 2.37320235865969 846
457.3988 2.37320235865969 846
457.4119 2.37320235865969 846
457.4246 2.37320235865969 846
457.4382 2.37898664602241 846
457.4514 2.37898664602241 846
457.4637 2.37898664602241 846
457.4764 2.37898664602241 846
457.4892 2.36097587867269 846
457.5027 2.36097587867269 846
457.5145 2.36097587867269 846
457.5266 2.36097587867269 846
457.5424 2.36636461427346 846
457.5554 2.36636461427346 846
457.5688 2.36636461427346 846
457.5811 2.36636461427346 846
457.5941 2.37481129224135 846
457.6063 2.37481129224135 846
457.6184 2.37481129224135 846
457.6345 2.37481129224135 846
457.6468 2.34721238829938 846
457.6587 2.34721238829938 846
457.6711 2.34721238829938 846
457.6866 2.34721238829938 846
457.6986 2.34944304354636 846
457.7105 2.34944304354636 846
457.7326 2.34944304354636 846
457.7446 2.35488210497529 846
457.7577 2.35488210497529 846
457.7708 2.35488210497529 846
457.7825 2.35488210497529 846
457.795 2.35931454241086 835.2
457.8072 2.35931454241086 835.2
457.8204 2.35931454241086 835.2
457.8324 2.35931454241086 835.2
457.845 2.36841040363499 835.2
457.8572 2.36841040363499 835.2
457.8692 2.36841040363499 835.2
457.881 2.36841040363499 835.2
457.8932 2.35009437682704 835.2
457.9062 2.35009437682704 835.2
457.9189 2.35009437682704 835.2
457.9304 2.35009437682704 835.2
457.9426 2.3660918584352 835.2
457.955 2.3660918584352 835.2
457.9668 2.3660918584352 835.2
457.9789 2.3660918584352 835.2
457.9913 2.36794558822219 835.2
458.0041 2.36794558822219 835.2
458.0156 2.36794558822219 835.2
458.027 2.36794558822219 835.2
458.0389 2.34764463074903 835.2
458.0514 2.34764463074903 835.2
458.0634 2.34764463074903 835.2
458.0754 2.34764463074903 835.2
458.0873 2.35453892547542 831.6
458.0995 2.35453892547542 831.6
458.1113 2.35453892547542 831.6
458.123 2.35453892547542 831.6
458.1353 2.35505324172542 831.6
458.1468 2.35505324172542 831.6
458.1589 2.35505324172542 831.6
458.1706 2.35505324172542 831.6
458.1823 2.34008974047542 831.6
458.195 2.34008974047542 831.6
458.2069 2.34008974047542 831.6
458.2195 2.34008974047542 831.6
458.2404 2.34008974047542 831.6
458.2525 2.34008974047542 831.6
458.2642 2.34008974047542 831.6
458.2765 2.32946744980441 831.6
458.2886 2.32946744980441 831.6
458.2999 2.32946744980441 831.6
458.3116 2.32946744980441 831.6
458.3244 2.33508702989642 831.6
458.3364 2.33508702989642 831.6
458.3479 2.33508702989642 831.6
458.3594 2.33508702989642 831.6
458.3721 2.32615848671996 831.6
458.3843 2.32615848671996 831.6
458.3962 2.32615848671996 831.6
458.408 2.32615848671996 831.6
458.4208 2.33475256412869 835.2
458.4328 2.33475256412869 835.2
458.4448 2.33475256412869 835.2
458.4565 2.33475256412869 835.2
458.4689 2.33629263062643 835.2
458.4808 2.33629263062643 835.2
458.4925 2.33629263062643 835.2
458.5046 2.33629263062643 835.2
458.5171 2.33870686891049 835.2
458.534 2.33870686891049 835.2
458.5459 2.33870686891049 835.2
458.5577 2.33870686891049 835.2
458.5698 2.34842327042664 835.2
458.5815 2.34842327042664 835.2
458.5935 2.34842327042664 835.2
458.6059 2.34842327042664 835.2
458.6189 2.31841012820062 835.2
458.6305 2.31841012820062 835.2
458.6424 2.31841012820062 835.2
458.655 2.31841012820062 835.2
458.6672 2.32216354211547 838.8
458.6801 2.32216354211547 838.8
458.6923 2.32216354211547 838.8
458.7051 2.32216354211547 838.8
458.7177 2.32343825674985 838.8
458.7297 2.32343825674985 838.8
458.7497 2.32343825674985 838.8
458.7621 2.30270799165784 838.8
458.7746 2.30270799165784 838.8
458.7865 2.30270799165784 838.8
458.7984 2.30270799165784 838.8
458.8109 2.30898907174985 846
458.8231 2.30898907174985 846
458.8361 2.30898907174985 846
458.85 2.30898907174985 846
458.8627 2.30898907174985 846
458.8741 2.30898907174985 846
458.8864 2.30898907174985 846
458.8979 2.30898907174985 846
458.9097 2.28774449040784 846
458.9214 2.28774449040784 846
458.9336 2.28774449040784 846
458.946 2.28774449040784 846
458.9584 2.29336407049985 846
458.9701 2.29336407049985 846
458.9821 2.29336407049985 846
458.9938 2.29336407049985 846
459.0059 2.27211948915784 846
459.017 2.27211948915784 846
459.03 2.27211948915784 846
459.0416 2.27211948915784 846
459.0539 2.27211948915784 853.2
459.0654 2.27211948915784 853.2
459.0771 2.27211948915784 853.2
459.0889 2.27211948915784 853.2
459.1008 2.25649448790784 853.2
459.1126 2.25649448790784 853.2
459.1244 2.25649448790784 853.2
459.1367 2.25649448790784 853.2
459.1485 2.25649448790784 853.2
459.1602 2.25649448790784 853.2
459.1722 2.25649448790784 853.2
459.1837 2.25649448790784 853.2
459.196 2.25930427795384 864
459.2077 2.25930427795384 864
459.2195 2.25930427795384 864
459.231 2.25930427795384 864
459.2504 2.24868198728284 864
459.2627 2.24868198728284 864
459.2754 2.24868198728284 864
459.2887 2.25149177732884 864
459.3006 2.25149177732884 864
459.3127 2.25149177732884 864
459.3242 2.25149177732884 864
459.3362 2.25149177732884 871.2
459.3486 2.25149177732884 871.2
459.3624 2.25149177732884 871.2
459.3739 2.25149177732884 871.2
459.3857 2.23024719598683 871.2
459.3976 2.23024719598683 871.2
459.4098 2.23024719598683 871.2
459.4223 2.23024719598683 871.2
459.4336 2.23024719598683 882
459.4462 2.23024719598683 882
459.4579 2.23024719598683 882
459.4702 2.23024719598683 882
459.4816 2.20900261464482 882
459.4938 2.20900261464482 882
459.5063 2.20900261464482 882
459.5177 2.20900261464482 882
459.5299 2.21743198478284 882
459.5413 2.21743198478284 882
459.5528 2.21743198478284 882
459.5639 2.21743198478284 882
459.5753 2.18556511276982 892.8
459.5883 2.18556511276982 892.8
459.6004 2.18556511276982 892.8
459.6124 2.18556511276982 892.8
459.6247 2.18556511276982 892.8
459.6371 2.18556511276982 892.8
459.6493 2.18556511276982 892.8
459.6606 2.18556511276982 892.8
459.6726 2.18225614968537 896.4
459.6848 2.18225614968537 896.4
459.6969 2.18225614968537 896.4
459.709 2.18225614968537 896.4
459.7218 2.18523064700209 896.4
459.7358 2.18523064700209 896.4
459.7556 2.18523064700209 896.4
459.7678 2.15490384148681 903.6
459.7799 2.15490384148681 903.6
459.7919 2.15490384148681 903.6
459.8044 2.15490384148681 903.6
459.8166 2.16293765986288 903.6
459.8289 2.16293765986288 903.6
459.8414 2.16293765986288 903.6
459.8533 2.16293765986288 903.6
459.8657 2.16422469124101 914.4
459.8772 2.16422469124101 914.4
459.889 2.16422469124101 914.4
459.9012 2.16422469124101 914.4
459.9136 2.16107571044901 914.4
459.9256 2.16107571044901 914.4
459.9374 2.16107571044901 914.4
459.9491 2.16107571044901 914.4
459.9612 2.16201933431786 914.4
459.9729 2.16201933431786 914.4
459.9849 2.16201933431786 914.4
459.9968 2.16201933431786 914.4
460.0086 2.14766904770223 918
460.0208 2.14766904770223 918
460.0322 2.14766904770223 918
460.044 2.14766904770223 918
460.056 2.14818336395223 918
460.0678 2.14818336395223 918
460.0801 2.14818336395223 918
460.0923 2.14818336395223 918
460.1052 2.14884486395223 918
460.1166 2.14884486395223 918
460.1282 2.14884486395223 918
460.1406 2.14884486395223 918
460.1529 2.13041007265623 928.8
460.1641 2.13041007265623 928.8
460.1757 2.13041007265623 928.8
460.1882 2.13041007265623 928.8
460.2007 2.13041007265623 928.8
460.2122 2.13041007265623 928.8
460.2248 2.13041007265623 928.8
460.2371 2.13041007265623 928.8
460.257 2.10916549131422 928.8
460.2698 2.10916549131422 928.8
460.2817 2.10916549131422 928.8
460.2941 2.11478507140623 936
460.3061 2.11478507140623 936
460.3175 2.11478507140623 936
460.3298 2.11478507140623 936
460.3413 2.11478507140623 936
460.3535 2.11478507140623 936
460.3651 2.11478507140623 936
460.377 2.11478507140623 936
460.3898 2.09916007015623 946.8
460.4012 2.09916007015623 946.8
460.4129 2.09916007015623 946.8
460.4247 2.09916007015623 946.8
460.4369 2.09916007015623 946.8
460.4489 2.09916007015623 946.8
460.4609 2.09916007015623 946.8
460.4756 2.09916007015623 946.8
460.4876 2.10758944029425 946.8
460.4995 2.10758944029425 946.8
460.5117 2.10758944029425 946.8
460.5244 2.10758944029425 946.8
460.5367 2.09696714962324 946.8
460.5483 2.09696714962324 946.8
460.561 2.09696714962324 946.8
460.573 2.09696714962324 946.8
460.5851 2.09977693966925 961.2
460.5971 2.09977693966925 961.2
460.6097 2.09977693966925 961.2
460.6224 2.09977693966925 961.2
460.6346 2.07853235832723 961.2
460.6462 2.07853235832723 961.2
460.6623 2.07853235832723 961.2
460.6738 2.07853235832723 961.2
460.6859 2.08696172846525 961.2
460.6991 2.08696172846525 961.2
460.7109 2.08696172846525 961.2
460.7222 2.08696172846525 961.2
460.7392 2.06571714712324 968.4
460.7598 2.06571714712324 968.4
460.7722 2.06571714712324 968.4
460.784 2.06571714712324 968.4
460.796 2.06571714712324 968.4
460.8078 2.06571714712324 968.4
460.8194 2.06571714712324 968.4
460.8314 2.04728235582723 968.4
460.8432 2.04728235582723 968.4
460.8557 2.04728235582723 968.4
460.8674 2.04728235582723 968.4
460.8788 2.04728235582723 975.6
460.8949 2.04728235582723 975.6
460.9064 2.04728235582723 975.6
460.9188 2.04728235582723 975.6
460.9306 2.03165735457723 975.6
460.9424 2.03165735457723 975.6
460.9543 2.03165735457723 975.6
460.9658 2.03165735457723 975.6
460.978 2.03165735457723 975.6
460.9902 2.03165735457723 975.6
461.0017 2.03165735457723 975.6
461.0135 2.03165735457723 975.6
461.0253 2.03165735457723 986.4
461.0373 2.03165735457723 986.4
461.0485 2.03165735457723 986.4
461.0598 2.03165735457723 986.4
461.0728 2.03727693466925 986.4
461.0844 2.03727693466925 986.4
461.0967 2.03727693466925 986.4
461.1081 2.03727693466925 986.4
461.1199 2.03727693466925 1000.8
461.1318 2.03727693466925 1000.8
461.1435 2.03727693466925 1000.8
461.1554 2.03727693466925 1000.8
461.1674 2.04289651476126 1000.8
461.1789 2.04289651476126 1000.8
461.1914 2.04289651476126 1000.8
461.2032 2.04289651476126 1000.8
461.215 2.02165193341925 1000.8
461.2267 2.02165193341925 1000.8
461.2386 2.02165193341925 1000.8
461.2502 2.02165193341925 1000.8
461.2698 2.02165193341925 1004.4
461.2813 2.02165193341925 1004.4
461.2934 2.02165193341925 1004.4
461.3056 2.02727151351126 1004.4
461.3175 2.02727151351126 1004.4
461.3292 2.02727151351126 1004.4
461.3406 2.02727151351126 1004.4
461.3529 2.02727151351126 1018.8
461.3645 2.02727151351126 1018.8
461.3768 2.02727151351126 1018.8
461.3886 2.02727151351126 1018.8
461.4004 2.01664922284025 1018.8
461.412 2.01664922284025 1018.8
461.4244 2.01664922284025 1018.8
461.437 2.01664922284025 1018.8
461.4488 2.01945901288626 1026
461.4608 2.01945901288626 1026
461.4727 2.01945901288626 1026
461.4847 2.01945901288626 1026
461.4968 2.01945901288626 1026
461.5087 2.01945901288626 1026
461.5207 2.01945901288626 1026
461.5325 2.01945901288626 1026
461.545 2.02507859297827 1033.2
461.5567 2.02507859297827 1033.2
461.5681 2.02507859297827 1033.2
461.5802 2.02507859297827 1033.2
461.5928 2.02507859297827 1033.2
461.6048 2.02507859297827 1033.2
461.6188 2.02507859297827 1033.2
461.6325 2.02507859297827 1033.2
461.6449 2.03069817307029 1044
461.6583 2.03069817307029 1044
461.6713 2.03069817307029 1044
461.684 2.03069817307029 1044
461.6961 2.03069817307029 1044
461.709 2.03069817307029 1044
461.7224 2.03069817307029 1044
461.7346 2.03069817307029 1044
461.7468 2.0363177531623 1044
461.7715 2.0363177531623 1044
461.784 2.0363177531623 1044
461.7968 2.02569546249129 1051.2
461.8096 2.02569546249129 1051.2
461.8236 2.02569546249129 1051.2
461.8362 2.02569546249129 1051.2
461.8487 2.0313150425833 1058.4
461.8626 2.0313150425833 1058.4
461.8748 2.0313150425833 1058.4
461.8884 2.0313150425833 1058.4
461.9007 2.0313150425833 1058.4
461.9134 2.0313150425833 1058.4
461.9262 2.0313150425833 1058.4
461.9396 2.0313150425833 1058.4
461.9527 2.0206927519123 1058.4
461.9679 2.0206927519123 1058.4
461.9803 2.0206927519123 1058.4
461.9933 2.0206927519123 1058.4
462.0105 2.0206927519123 1069.2
462.024 2.0206927519123 1069.2
462.037 2.0206927519123 1069.2
462.0499 1.98882587989928 1069.2
462.0631 1.98882587989928 1069.2
462.076 1.98882587989928 1069.2
462.089 1.98882587989928 1069.2
462.1015 1.98882587989928 1076.4
462.1141 1.98882587989928 1076.4
462.1304 1.98882587989928 1076.4
462.1463 1.98882587989928 1076.4
462.1592 1.98382316932029 1076.4
462.1722 1.98382316932029 1076.4
462.1855 1.98382316932029 1076.4
462.1995 1.98382316932029 1076.4
462.2126 1.98382316932029 1076.4
462.2262 1.98382316932029 1076.4
462.2393 1.98382316932029 1076.4
462.2517 1.98382316932029 1076.4
462.2723 1.98382316932029 1090.8
462.2848 1.98382316932029 1090.8
462.298 1.98382316932029 1090.8
462.3114 1.98382316932029 1098
462.3241 1.98382316932029 1098
462.3377 1.98382316932029 1098
462.3502 1.98382316932029 1098
462.3627 1.95476608735327 1098
462.3768 1.95476608735327 1098
462.3899 1.95476608735327 1098
462.4022 1.95476608735327 1098
462.4153 1.95476608735327 1098
462.4279 1.95476608735327 1098
462.4395 1.95476608735327 1098
462.4514 1.95476608735327 1098
462.4639 1.95476608735327 1108.8
462.4758 1.95476608735327 1108.8
462.4879 1.95476608735327 1108.8
462.4997 1.95476608735327 1108.8
462.5123 1.95476608735327 1108.8
462.525 1.95476608735327 1108.8
462.537 1.95476608735327 1108.8
